nombre_archivo1,nombre_archivo2,similaridad
ckh159.txt,eqw232.txt,3.86
ckh159.txt,erk48.txt,2.165
ckh159.txt,gqc19.txt,1.136
ckh159.txt,gqc70.txt,1.002
ckh159.txt,gqc233.txt,2.502
ckh159.txt,peh187.txt,1.367
ckh159.txt,pko54.txt,1.717
ckh159.txt,pko105.txt,1.14
ckh159.txt,pnl75.txt,1.084
ckh159.txt,pnl99.txt,1.55
ckh159.txt,pnl164.txt,1.024
ckh159.txt,prz150.txt,1.315
ckh159.txt,prz271.txt,1.305
ckh159.txt,smu206.txt,1.271
ckh159.txt,toi0.txt,1.085
ckh159.txt,tyc32.txt,1.668
ckh170.txt,toi12.txt,2.341
ckh197.txt,emt20.txt,1.059
ckh197.txt,enq71.txt,1.105
ckh197.txt,pko18.txt,1.066
ckh197.txt,prz33.txt,1.086
ckh197.txt,toi178.txt,1.319
ecu10.txt,ecu107.txt,1.476
ecu10.txt,ecu114.txt,1.448
ecu10.txt,ecu157.txt,1.098
ecu10.txt,ecu195.txt,1.913
ecu10.txt,ecu205.txt,1.331
ecu10.txt,ecu249.txt,1.083
ecu10.txt,eft222.txt,1.376
ecu10.txt,enq132.txt,1.164
ecu10.txt,eqw72.txt,1.178
ecu10.txt,esv294.txt,1.212
ecu10.txt,evj174.txt,1.048
ecu10.txt,hal85.txt,1.109
ecu10.txt,hal207.txt,1.029
ecu10.txt,peh163.txt,1.227
ecu10.txt,pnl9.txt,1.317
ecu10.txt,pnl23.txt,1.682
ecu10.txt,prz271.txt,1.51
ecu10.txt,saq149.txt,1.251
ecu10.txt,saq233.txt,1.086
ecu10.txt,toi170.txt,1.423
ecu10.txt,tvh25.txt,1.212
ecu10.txt,tyc29.txt,1.138
ecu14.txt,ecu15.txt,2.934
ecu14.txt,ecu86.txt,1.147
ecu14.txt,erk0.txt,1.425
ecu14.txt,gqc70.txt,1.312
ecu14.txt,hmd400.txt,1.363
ecu14.txt,peh24.txt,1.112
ecu14.txt,toi141.txt,1.058
ecu15.txt,ecu52.txt,1.172
ecu15.txt,ecu86.txt,1.801
ecu15.txt,ecu302.txt,1.081
ecu15.txt,erk0.txt,1.462
ecu15.txt,erk65.txt,1.038
ecu15.txt,evj189.txt,1.004
ecu15.txt,exw38.txt,1.244
ecu15.txt,gqc70.txt,1.04
ecu15.txt,hmd400.txt,1.736
ecu15.txt,toi134.txt,1.236
ecu15.txt,toi141.txt,1.289
ecu15.txt,tyc18.txt,1.454
ecu20.txt,euz223.txt,1.464
ecu20.txt,gqc118.txt,1.015
ecu20.txt,hal20.txt,1.313
ecu20.txt,hmd219.txt,1.257
ecu20.txt,hmd253.txt,1.187
ecu20.txt,hsz76.txt,1.557
ecu20.txt,hte138.txt,1.251
ecu20.txt,hte357.txt,1.872
ecu20.txt,peh149.txt,1.06
ecu20.txt,smu134.txt,1.065
ecu20.txt,smu266.txt,1.042
ecu25.txt,edo248.txt,1.216
ecu25.txt,edo274.txt,1.305
ecu25.txt,evj284.txt,1.081
ecu25.txt,saq211.txt,1.614
ecu33.txt,ecu38.txt,1.818
ecu33.txt,edo90.txt,1.053
ecu33.txt,edo274.txt,1.012
ecu33.txt,eft74.txt,1.703
ecu33.txt,eqw164.txt,1.537
ecu33.txt,esv130.txt,1.012
ecu33.txt,saq61.txt,1.068
ecu33.txt,sra133.txt,1.026
ecu33.txt,sra159.txt,1.174
ecu33.txt,sra216.txt,1.051
ecu33.txt,tyc27.txt,1.002
ecu38.txt,ecu94.txt,1.131
ecu38.txt,edo168.txt,1.187
ecu38.txt,eft74.txt,2.433
ecu38.txt,enq14.txt,1.002
ecu38.txt,enq160.txt,1.194
ecu38.txt,eqw164.txt,2.259
ecu38.txt,esv175.txt,1.031
ecu38.txt,euz215.txt,1.067
ecu38.txt,evj108.txt,2.152
ecu38.txt,gqc233.txt,1.059
ecu38.txt,hsz69.txt,1.245
ecu38.txt,pko90.txt,1.316
ecu38.txt,pnl176.txt,1.087
ecu38.txt,prz127.txt,1.389
ecu38.txt,prz158.txt,1.647
ecu38.txt,prz217.txt,1.264
ecu38.txt,saq29.txt,1.569
ecu38.txt,sra199.txt,1.426
ecu38.txt,sra230.txt,1.756
ecu47.txt,ecu302.txt,1.033
ecu47.txt,eft264.txt,1.172
ecu47.txt,ehc120.txt,1.188
ecu47.txt,ehc207.txt,1.031
ecu47.txt,emt168.txt,1.007
ecu47.txt,eqw134.txt,1.09
ecu47.txt,esv218.txt,1.021
ecu47.txt,esv276.txt,1.231
ecu47.txt,evj196.txt,1.031
ecu47.txt,evj265.txt,1.395
ecu47.txt,exw89.txt,1.086
ecu47.txt,sra126.txt,1.038
ecu52.txt,ecu61.txt,2.743
ecu52.txt,ecu79.txt,1.19
ecu52.txt,ecu96.txt,1.1
ecu52.txt,ecu157.txt,1.005
ecu52.txt,ecu249.txt,1.118
ecu52.txt,ecu287.txt,1.046
ecu52.txt,edo90.txt,1.491
ecu52.txt,edo175.txt,1.031
ecu52.txt,edo245.txt,1.14
ecu52.txt,eft86.txt,1.293
ecu52.txt,ehc164.txt,1.023
ecu52.txt,emt20.txt,1.188
ecu52.txt,emt102.txt,1.151
ecu52.txt,enq48.txt,1.865
ecu52.txt,enq71.txt,1.135
ecu52.txt,enq93.txt,1.304
ecu52.txt,enq103.txt,1.239
ecu52.txt,eqw279.txt,1.005
ecu52.txt,erk25.txt,1.142
ecu52.txt,erk112.txt,1.293
ecu52.txt,erk228.txt,2.117
ecu52.txt,erk242.txt,8.961
ecu52.txt,esv53.txt,1.94
ecu52.txt,esv294.txt,1.173
ecu52.txt,euz1.txt,1.404
ecu52.txt,euz98.txt,1.405
ecu52.txt,euz143.txt,1.311
ecu52.txt,evj16.txt,1.013
ecu52.txt,evj152.txt,1.17
ecu52.txt,evj265.txt,1.277
ecu52.txt,exw229.txt,1.57
ecu52.txt,hal207.txt,1.108
ecu52.txt,hce12.txt,1.034
ecu52.txt,hce40.txt,1.053
ecu52.txt,hce230.txt,1.034
ecu52.txt,hmd29.txt,1.566
ecu52.txt,hmd240.txt,1.078
ecu52.txt,hsz102.txt,1.088
ecu52.txt,hte5.txt,1.445
ecu52.txt,hte190.txt,1.452
ecu52.txt,hte211.txt,1.223
ecu52.txt,hte276.txt,1.049
ecu52.txt,peh163.txt,1.1
ecu52.txt,pko18.txt,1.301
ecu52.txt,pko170.txt,1.034
ecu52.txt,prz30.txt,1.008
ecu52.txt,prz33.txt,1.198
ecu52.txt,prz72.txt,1.095
ecu52.txt,saq61.txt,1.072
ecu52.txt,saq204.txt,1.067
ecu52.txt,smu283.txt,1.447
ecu52.txt,smu330.txt,1.079
ecu52.txt,sra42.txt,1.333
ecu52.txt,sra64.txt,1.111
ecu52.txt,sra126.txt,1.417
ecu52.txt,toi29.txt,1.018
ecu52.txt,toi49.txt,1.492
ecu52.txt,toi94.txt,1.26
ecu52.txt,toi141.txt,1.487
ecu52.txt,toi154.txt,1.094
ecu52.txt,toi213.txt,1.02
ecu52.txt,tyc6.txt,1.091
ecu52.txt,tyc18.txt,1.332
ecu52.txt,tyc30.txt,1.006
ecu52.txt,tyc36.txt,1.73
ecu61.txt,ecu96.txt,1.316
ecu61.txt,ecu201.txt,1.262
ecu61.txt,ecu294.txt,1.121
ecu61.txt,ecu302.txt,1.273
ecu61.txt,edo90.txt,1.013
ecu61.txt,edo147.txt,1.051
ecu61.txt,eft93.txt,1.134
ecu61.txt,eft161.txt,1.014
ecu61.txt,eft187.txt,1.287
ecu61.txt,ehc38.txt,1.209
ecu61.txt,ehc64.txt,1.154
ecu61.txt,ehc71.txt,1.059
ecu61.txt,ehc207.txt,1.182
ecu61.txt,emt102.txt,1.286
ecu61.txt,emt168.txt,1.185
ecu61.txt,enq48.txt,1.236
ecu61.txt,eqw134.txt,1.158
ecu61.txt,erk65.txt,1.32
ecu61.txt,erk105.txt,1.106
ecu61.txt,erk112.txt,1.943
ecu61.txt,erk228.txt,1.494
ecu61.txt,erk242.txt,1.903
ecu61.txt,esv24.txt,1.111
ecu61.txt,esv53.txt,1.295
ecu61.txt,esv276.txt,1.868
ecu61.txt,evj189.txt,1.161
ecu61.txt,evj265.txt,1.494
ecu61.txt,exw229.txt,1.358
ecu61.txt,hal207.txt,1.093
ecu61.txt,hce40.txt,1.168
ecu61.txt,hsz47.txt,1.033
ecu61.txt,peh295.txt,1.292
ecu61.txt,pko18.txt,1.258
ecu61.txt,prz33.txt,1.301
ecu61.txt,prz36.txt,1.005
ecu61.txt,prz231.txt,1.116
ecu61.txt,smu283.txt,1.07
ecu61.txt,sra126.txt,1.22
ecu61.txt,sra159.txt,1.078
ecu61.txt,sra223.txt,1.011
ecu61.txt,sra238.txt,1.004
ecu61.txt,toi36.txt,1.087
ecu61.txt,toi49.txt,1.075
ecu61.txt,toi103.txt,1.237
ecu77.txt,peh200.txt,1.055
ecu77.txt,pko170.txt,1.629
ecu79.txt,enq103.txt,1.047
ecu79.txt,eqw49.txt,1.001
ecu79.txt,peh163.txt,1.01
ecu79.txt,saq233.txt,1.203
ecu86.txt,enq226.txt,1.438
ecu86.txt,eqw279.txt,1.162
ecu86.txt,esv53.txt,1.155
ecu86.txt,evj265.txt,1.292
ecu86.txt,exw229.txt,1.07
ecu86.txt,prz271.txt,1.006
ecu86.txt,sra140.txt,1.065
ecu86.txt,toi141.txt,1.13
ecu86.txt,toi154.txt,1.106
ecu86.txt,tyc36.txt,1.058
ecu94.txt,ecu294.txt,1.187
ecu94.txt,eqw134.txt,1.083
ecu94.txt,erk87.txt,1.938
ecu94.txt,prz33.txt,1.078
ecu94.txt,tyc18.txt,1.19
ecu96.txt,ecu111.txt,1.17
ecu96.txt,ecu294.txt,1.493
ecu96.txt,edo20.txt,1.138
ecu96.txt,edo90.txt,1.07
ecu96.txt,edo255.txt,1.178
ecu96.txt,ehc71.txt,1.118
ecu96.txt,ehc171.txt,1.982
ecu96.txt,emt193.txt,1.116
ecu96.txt,eqw140.txt,1.597
ecu96.txt,eqw279.txt,1.361
ecu96.txt,erk65.txt,1.289
ecu96.txt,erk257.txt,1.424
ecu96.txt,erk271.txt,1.086
ecu96.txt,esv24.txt,1.117
ecu96.txt,esv39.txt,1.391
ecu96.txt,esv46.txt,1.5
ecu96.txt,esv276.txt,1.086
ecu96.txt,evj196.txt,1.526
ecu96.txt,evj202.txt,1.17
ecu96.txt,evj243.txt,1.002
ecu96.txt,evj265.txt,1.178
ecu96.txt,hal207.txt,1.514
ecu96.txt,prz33.txt,1.428
ecu96.txt,toi154.txt,1.659
ecu96.txt,tyc18.txt,2.278
ecu96.txt,tyc36.txt,1.152
ecu107.txt,ecu157.txt,1.016
ecu107.txt,ecu249.txt,1.216
ecu107.txt,eft222.txt,1.062
ecu107.txt,emt90.txt,1.609
ecu107.txt,emt207.txt,1.055
ecu107.txt,eqw272.txt,1.121
ecu107.txt,esv19.txt,1.157
ecu107.txt,evj265.txt,1.033
ecu107.txt,hce26.txt,1.146
ecu107.txt,hmd325.txt,1.021
ecu107.txt,peh149.txt,1.245
ecu107.txt,pko194.txt,1.077
ecu107.txt,pnl23.txt,1.058
ecu107.txt,pnl132.txt,1.211
ecu107.txt,prz271.txt,1.213
ecu107.txt,saq166.txt,1.014
ecu107.txt,smu244.txt,1.147
ecu107.txt,sra5.txt,1.163
ecu107.txt,toi170.txt,1.315
ecu107.txt,tyc18.txt,1.128
ecu111.txt,ecu201.txt,1.256
ecu111.txt,ecu249.txt,1.155
ecu111.txt,ecu312.txt,1.27
ecu111.txt,emt207.txt,1.075
ecu111.txt,enq48.txt,1.103
ecu111.txt,eqw72.txt,1.128
ecu111.txt,esv24.txt,1.124
ecu111.txt,esv60.txt,1.059
ecu111.txt,esv276.txt,1.072
ecu111.txt,euz1.txt,1.192
ecu111.txt,euz98.txt,1.193
ecu111.txt,evj21.txt,1.147
ecu111.txt,evj167.txt,1.343
ecu111.txt,evj265.txt,1.725
ecu111.txt,evj277.txt,1.072
ecu111.txt,hce195.txt,1.018
ecu111.txt,hce294.txt,1.191
ecu111.txt,hte219.txt,1.272
ecu111.txt,hte441.txt,1.099
ecu111.txt,mul97.txt,1.168
ecu111.txt,peh12.txt,1.062
ecu111.txt,peh200.txt,1.185
ecu111.txt,pnl255.txt,1.048
ecu111.txt,prz50.txt,1.006
ecu111.txt,prz87.txt,1.408
ecu111.txt,smu283.txt,1.013
ecu111.txt,sra42.txt,1.037
ecu111.txt,sra126.txt,1.362
ecu111.txt,sra140.txt,1.476
ecu111.txt,tyc36.txt,1.078
ecu114.txt,emt36.txt,1.207
ecu114.txt,erk242.txt,1.088
ecu114.txt,esv308.txt,1.372
ecu114.txt,evj277.txt,1.154
ecu114.txt,pnl9.txt,1.148
ecu114.txt,saq61.txt,1.124
ecu114.txt,saq105.txt,1.102
ecu114.txt,saq233.txt,1.114
ecu114.txt,sra57.txt,1.469
ecu114.txt,tyc6.txt,1.135
ecu121.txt,ecu198.txt,1.455
ecu121.txt,edo193.txt,1.06
ecu121.txt,prz8.txt,1.023
ecu121.txt,saq250.txt,1.331
ecu121.txt,sra199.txt,1.574
ecu129.txt,hal182.txt,1.182
ecu145.txt,edo26.txt,1.06
ecu145.txt,ehc171.txt,1.212
ecu145.txt,erk72.txt,1.003
ecu145.txt,erk264.txt,1.077
ecu145.txt,esv46.txt,1.022
ecu145.txt,tyc18.txt,2.8
ecu157.txt,edo56.txt,1.179
ecu157.txt,edo168.txt,1.764
ecu157.txt,edo193.txt,1.346
ecu157.txt,eft74.txt,1.031
ecu157.txt,emt72.txt,1.305
ecu157.txt,enq14.txt,1.05
ecu157.txt,enq262.txt,1.132
ecu157.txt,eqw258.txt,1.095
ecu157.txt,eqw290.txt,1.086
ecu157.txt,erk242.txt,1.174
ecu157.txt,esv157.txt,1.047
ecu157.txt,esv168.txt,1.065
ecu157.txt,evj108.txt,1.108
ecu157.txt,gqc14.txt,1.047
ecu157.txt,gqc19.txt,1.491
ecu157.txt,gqc70.txt,2.026
ecu157.txt,hal186.txt,1.146
ecu157.txt,hmd10.txt,1.117
ecu157.txt,hmd29.txt,1.019
ecu157.txt,hsz69.txt,1.314
ecu157.txt,mul16.txt,1.292
ecu157.txt,peh95.txt,1.193
ecu157.txt,peh187.txt,1.706
ecu157.txt,peh225.txt,1.039
ecu157.txt,pko194.txt,1.206
ecu157.txt,pnl99.txt,1.111
ecu157.txt,prz12.txt,1.301
ecu157.txt,prz271.txt,1.389
ecu157.txt,saq47.txt,1.512
ecu157.txt,saq163.txt,2.396
ecu157.txt,saq201.txt,1.055
ecu157.txt,sra42.txt,1.161
ecu157.txt,toi170.txt,1.459
ecu157.txt,toi206.txt,1.275
ecu169.txt,emt102.txt,1.187
ecu169.txt,evj189.txt,1.146
ecu169.txt,toi70.txt,1.235
ecu179.txt,ecu249.txt,1.039
ecu179.txt,edo147.txt,1.042
ecu179.txt,edo274.txt,1.08
ecu179.txt,eft264.txt,1.122
ecu179.txt,esv218.txt,1.191
ecu179.txt,esv276.txt,1.085
ecu179.txt,exw229.txt,1.055
ecu179.txt,prz134.txt,1.145
ecu179.txt,prz143.txt,1.145
ecu180.txt,ecu205.txt,1.003
ecu180.txt,ecu294.txt,1.073
ecu180.txt,edo255.txt,1.041
ecu180.txt,ehc106.txt,1.117
ecu180.txt,ehc171.txt,1.221
ecu180.txt,emt102.txt,1.146
ecu180.txt,eqw157.txt,1.04
ecu180.txt,eqw265.txt,1.016
ecu180.txt,exw38.txt,1.047
ecu180.txt,exw89.txt,1.612
ecu180.txt,hal207.txt,1.304
ecu180.txt,prz33.txt,1.44
ecu180.txt,sra140.txt,1.057
ecu180.txt,sra223.txt,1.439
ecu180.txt,tyc18.txt,1.145
ecu180.txt,tyc25.txt,1.002
ecu195.txt,eft113.txt,1.075
ecu195.txt,enq71.txt,1.213
ecu195.txt,enq132.txt,1.355
ecu195.txt,eqw72.txt,1.19
ecu195.txt,evj277.txt,1.235
ecu195.txt,hsz69.txt,1.222
ecu195.txt,prz72.txt,1.177
ecu198.txt,edo238.txt,1.69
ecu198.txt,eft83.txt,1.254
ecu198.txt,ehc38.txt,1.041
ecu198.txt,emt102.txt,1.427
ecu198.txt,enq219.txt,1.02
ecu198.txt,eqw229.txt,1.373
ecu198.txt,esv210.txt,3.059
ecu198.txt,evj284.txt,1.512
ecu198.txt,gqc50.txt,1.176
ecu198.txt,peh12.txt,1.481
ecu198.txt,peh66.txt,1.603
ecu198.txt,peh70.txt,1.817
ecu198.txt,peh149.txt,1.653
ecu198.txt,peh156.txt,1.393
ecu198.txt,pnl35.txt,1.004
ecu198.txt,prz8.txt,2.087
ecu198.txt,prz22.txt,1.579
ecu198.txt,prz127.txt,1.641
ecu198.txt,prz205.txt,1.167
ecu198.txt,prz246.txt,1.034
ecu198.txt,saq47.txt,1.035
ecu198.txt,sra42.txt,1.006
ecu198.txt,toi185.txt,1.409
ecu201.txt,ecu294.txt,1.394
ecu201.txt,edo90.txt,1.156
ecu201.txt,edo147.txt,1.549
ecu201.txt,edo255.txt,1.902
ecu201.txt,edo291.txt,1.103
ecu201.txt,eft264.txt,1.039
ecu201.txt,ehc71.txt,1.1
ecu201.txt,emt68.txt,1.488
ecu201.txt,emt72.txt,1.058
ecu201.txt,emt102.txt,1.221
ecu201.txt,emt168.txt,1.015
ecu201.txt,encontrame.txt,26.027
ecu201.txt,enq48.txt,1.008
ecu201.txt,enq132.txt,1.028
ecu201.txt,eqw221.txt,1.403
ecu201.txt,eqw265.txt,1.594
ecu201.txt,erk48.txt,1.1
ecu201.txt,erk94.txt,1.571
ecu201.txt,erk290.txt,1.077
ecu201.txt,esv24.txt,66.598
ecu201.txt,esv33.txt,1.033
ecu201.txt,esv53.txt,1.312
ecu201.txt,esv203.txt,1.909
ecu201.txt,esv218.txt,1.238
ecu201.txt,esv276.txt,1.485
ecu201.txt,evj21.txt,1.05
ecu201.txt,evj108.txt,1.046
ecu201.txt,evj243.txt,1.15
ecu201.txt,evj265.txt,1.506
ecu201.txt,exw38.txt,1.05
ecu201.txt,exw89.txt,1.748
ecu201.txt,exw229.txt,1.355
ecu201.txt,exw262.txt,1.003
ecu201.txt,hal121.txt,1.046
ecu201.txt,hal207.txt,1.068
ecu201.txt,peh200.txt,1.063
ecu201.txt,prz33.txt,1.477
ecu201.txt,prz134.txt,1.2
ecu201.txt,prz143.txt,1.2
ecu201.txt,prz271.txt,1.148
ecu201.txt,saq166.txt,1.062
ecu201.txt,saq250.txt,1.125
ecu201.txt,sra5.txt,1.362
ecu201.txt,sra42.txt,1.638
ecu201.txt,sra64.txt,1.203
ecu201.txt,sra71.txt,1.133
ecu201.txt,sra79.txt,1.068
ecu201.txt,sra126.txt,1.224
ecu201.txt,sra140.txt,1.058
ecu201.txt,sra223.txt,1.184
ecu201.txt,toi36.txt,1.008
ecu201.txt,toi85.txt,1.246
ecu201.txt,toi141.txt,1.408
ecu201.txt,toi149.txt,1.178
ecu201.txt,toi154.txt,1.184
ecu201.txt,tyc6.txt,1.216
ecu201.txt,tyc36.txt,1.244
ecu205.txt,ecu237.txt,1.254
ecu205.txt,ehc19.txt,1.207
ecu205.txt,ehc120.txt,1.043
ecu205.txt,emt119.txt,1.014
ecu205.txt,enq48.txt,1.017
ecu205.txt,enq132.txt,1.046
ecu205.txt,erk48.txt,1.182
ecu205.txt,erk235.txt,1.047
ecu205.txt,esv294.txt,2.015
ecu205.txt,euz180.txt,1.01
ecu205.txt,hmd129.txt,1.031
ecu205.txt,hmd240.txt,1.046
ecu205.txt,hte211.txt,1.019
ecu205.txt,hte219.txt,1.371
ecu205.txt,peh163.txt,1.039
ecu205.txt,pnl23.txt,1.023
ecu205.txt,prz33.txt,1.237
ecu205.txt,prz134.txt,1.13
ecu205.txt,prz143.txt,1.13
ecu205.txt,prz253.txt,1.065
ecu205.txt,prz271.txt,1.162
ecu205.txt,saq12.txt,1.239
ecu205.txt,saq29.txt,1.003
ecu205.txt,saq159.txt,1.061
ecu205.txt,saq233.txt,1.419
ecu205.txt,tyc18.txt,1.075
ecu209.txt,ecu312.txt,1.017
ecu209.txt,edo56.txt,1.02
ecu209.txt,edo245.txt,1.061
ecu209.txt,ehc71.txt,1.952
ecu209.txt,ehc207.txt,1.175
ecu209.txt,ehc231.txt,1.214
ecu209.txt,enq64.txt,2.134
ecu209.txt,enq236.txt,1.194
ecu209.txt,eqw134.txt,1.081
ecu209.txt,esv53.txt,1.031
ecu209.txt,esv60.txt,1.14
ecu209.txt,euz1.txt,1.019
ecu209.txt,euz98.txt,1.019
ecu209.txt,evj21.txt,2.043
ecu209.txt,evj202.txt,1.075
ecu209.txt,hte174.txt,1.356
ecu209.txt,hte198.txt,1.356
ecu209.txt,hte386.txt,1.053
ecu209.txt,mul97.txt,1.414
ecu209.txt,peh80.txt,1.226
ecu209.txt,peh261.txt,1.167
ecu209.txt,pnl262.txt,1.153
ecu209.txt,prz8.txt,1.013
ecu209.txt,prz136.txt,1.055
ecu209.txt,saq250.txt,1.071
ecu209.txt,sra126.txt,1.114
ecu209.txt,sra159.txt,1.277
ecu209.txt,sra199.txt,1.608
ecu209.txt,toi36.txt,1.027
ecu212.txt,ecu237.txt,1.319
ecu212.txt,eft142.txt,1.104
ecu212.txt,eft200.txt,1.04
ecu212.txt,eft264.txt,1.235
ecu212.txt,ehc171.txt,1.248
ecu212.txt,emt102.txt,1.013
ecu212.txt,enq132.txt,1.096
ecu212.txt,enq160.txt,1.029
ecu212.txt,eqw279.txt,1.082
ecu212.txt,esv88.txt,1.196
ecu212.txt,evj202.txt,1.113
ecu212.txt,exw89.txt,1.353
ecu212.txt,hsz232.txt,1.782
ecu212.txt,pnl176.txt,1.885
ecu212.txt,prz271.txt,1.082
ecu212.txt,saq105.txt,1.313
ecu212.txt,saq250.txt,1.248
ecu212.txt,smu235.txt,1.071
ecu212.txt,sra5.txt,1.058
ecu232.txt,ecu302.txt,1.074
ecu232.txt,emt102.txt,1.034
ecu232.txt,eqw193.txt,1.078
ecu232.txt,exw288.txt,1.193
ecu232.txt,saq250.txt,1.361
ecu232.txt,smu83.txt,1.008
ecu237.txt,edo245.txt,1.083
ecu237.txt,eft222.txt,1.196
ecu237.txt,enq54.txt,1.052
ecu237.txt,enq71.txt,1.003
ecu237.txt,enq132.txt,1.33
ecu237.txt,esv294.txt,1.565
ecu237.txt,euz204.txt,1.017
ecu237.txt,hce308.txt,1.101
ecu237.txt,hmd365.txt,1.054
ecu237.txt,hte57.txt,1.003
ecu237.txt,hte64.txt,1.278
ecu237.txt,hte211.txt,1.116
ecu237.txt,peh163.txt,1.336
ecu237.txt,pnl23.txt,1.387
ecu237.txt,prz8.txt,1.189
ecu237.txt,prz134.txt,1.098
ecu237.txt,prz143.txt,1.098
ecu237.txt,prz150.txt,1.382
ecu237.txt,prz253.txt,2.086
ecu237.txt,saq87.txt,1.001
ecu237.txt,saq105.txt,1.157
ecu237.txt,smu192.txt,1.067
ecu237.txt,smu330.txt,1.04
ecu237.txt,sra5.txt,1.045
ecu237.txt,sra126.txt,1.016
ecu242.txt,ecu249.txt,1.809
ecu242.txt,ecu259.txt,1.814
ecu242.txt,ecu260.txt,1.493
ecu242.txt,edo175.txt,1.127
ecu242.txt,edo238.txt,1.076
ecu242.txt,eqw279.txt,1.139
ecu242.txt,esv269.txt,1.974
ecu242.txt,esv276.txt,1.223
ecu242.txt,esv287.txt,1.053
ecu242.txt,hmd183.txt,1.193
ecu242.txt,prz127.txt,1.064
ecu242.txt,saq159.txt,1.356
ecu242.txt,toi206.txt,1.21
ecu249.txt,ecu254.txt,1.569
ecu249.txt,ecu259.txt,1.747
ecu249.txt,ecu260.txt,1.76
ecu249.txt,ecu294.txt,1.354
ecu249.txt,edo90.txt,1.129
ecu249.txt,eft264.txt,1.401
ecu249.txt,enq48.txt,1.405
ecu249.txt,enq103.txt,1.259
ecu249.txt,erk25.txt,1.288
ecu249.txt,esv53.txt,1.406
ecu249.txt,esv269.txt,2.029
ecu249.txt,esv276.txt,1.915
ecu249.txt,esv287.txt,1.642
ecu249.txt,esv315.txt,1.14
ecu249.txt,euz143.txt,1.019
ecu249.txt,evj167.txt,1.048
ecu249.txt,evj265.txt,1.035
ecu249.txt,hce26.txt,1.079
ecu249.txt,hte190.txt,1.129
ecu249.txt,mul97.txt,1.072
ecu249.txt,peh225.txt,1.002
ecu249.txt,pko112.txt,1.109
ecu249.txt,prz127.txt,1.188
ecu249.txt,prz293.txt,1.216
ecu249.txt,saq87.txt,1.071
ecu249.txt,smu228.txt,1.023
ecu249.txt,smu266.txt,1.112
ecu249.txt,sra126.txt,1.326
ecu249.txt,toi178.txt,1.089
ecu249.txt,toi213.txt,1.117
ecu254.txt,ecu259.txt,2.241
ecu254.txt,ecu260.txt,2.26
ecu254.txt,enq183.txt,1.092
ecu254.txt,esv269.txt,2.295
ecu254.txt,esv276.txt,1.972
ecu254.txt,esv287.txt,1.648
ecu254.txt,sra140.txt,1.158
ecu254.txt,toi206.txt,1.949
ecu259.txt,ecu260.txt,74.092
ecu259.txt,emt47.txt,1.038
ecu259.txt,esv269.txt,2.751
ecu259.txt,esv276.txt,1.931
ecu259.txt,esv287.txt,1.423
ecu259.txt,sra159.txt,1.005
ecu259.txt,toi206.txt,1.12
ecu260.txt,esv269.txt,3.094
ecu260.txt,esv276.txt,2.41
ecu260.txt,esv287.txt,2.069
ecu260.txt,toi206.txt,1.013
ecu263.txt,saq29.txt,1.124
ecu287.txt,emt102.txt,1.313
ecu287.txt,erk40.txt,1.313
ecu287.txt,erk105.txt,1.358
ecu287.txt,esv254.txt,1.099
ecu287.txt,esv276.txt,1.219
ecu287.txt,evj21.txt,1.173
ecu287.txt,evj291.txt,1.016
ecu287.txt,exw229.txt,1.089
ecu287.txt,prz141.txt,1.039
ecu287.txt,toi154.txt,1.376
ecu287.txt,tyc30.txt,1.227
ecu287.txt,tyc36.txt,1.105
ecu291.txt,edo248.txt,1.245
ecu291.txt,euz252.txt,1.361
ecu291.txt,evj167.txt,1.188
ecu294.txt,edo90.txt,1.273
ecu294.txt,edo255.txt,1.176
ecu294.txt,eft6.txt,1.029
ecu294.txt,ehc15.txt,1.22
ecu294.txt,ehc120.txt,1.209
ecu294.txt,ehc171.txt,1.363
ecu294.txt,emt262.txt,1.254
ecu294.txt,eqw140.txt,4.746
ecu294.txt,erk0.txt,1.267
ecu294.txt,erk105.txt,1.048
ecu294.txt,erk257.txt,1.026
ecu294.txt,esv24.txt,1.28
ecu294.txt,esv53.txt,1.037
ecu294.txt,esv261.txt,1.114
ecu294.txt,esv276.txt,1.652
ecu294.txt,esv287.txt,1.202
ecu294.txt,esv294.txt,1.238
ecu294.txt,evj243.txt,1.174
ecu294.txt,evj265.txt,1.22
ecu294.txt,exw89.txt,1.078
ecu294.txt,hal207.txt,1.149
ecu294.txt,hmd275.txt,1.154
ecu294.txt,hte190.txt,1.718
ecu294.txt,peh288.txt,1.618
ecu294.txt,prz33.txt,1.69
ecu294.txt,prz217.txt,1.49
ecu294.txt,sra42.txt,1.005
ecu294.txt,sra126.txt,1.655
ecu294.txt,toi87.txt,1.155
ecu294.txt,toi149.txt,1.011
ecu294.txt,toi206.txt,1.037
ecu294.txt,tyc18.txt,1.825
ecu294.txt,tyc36.txt,2.457
ecu302.txt,eft93.txt,1.026
ecu302.txt,ehc71.txt,1.034
ecu302.txt,ehc171.txt,1.096
ecu302.txt,enq93.txt,1.019
ecu302.txt,eqw134.txt,1.386
ecu302.txt,erk242.txt,1.289
ecu302.txt,esv218.txt,1.023
ecu302.txt,esv269.txt,1.081
ecu302.txt,esv276.txt,1.216
ecu302.txt,evj265.txt,1.286
ecu302.txt,exw38.txt,1.095
ecu302.txt,exw229.txt,1.135
ecu302.txt,prz33.txt,1.005
